Label,HOA,Precinct,Type,Longitude,Latitude,Status
538,Val de Vie 1,VDV I: Phase 1,Single residential,18.98279795,-33.82784139,Transferred
539,Val de Vie 1,VDV I: Phase 1,Single residential,18.9825438,-33.82798476,Transferred
540,Val de Vie 1,VDV I: Phase 1,Single residential,18.98228215,-33.82810096,Transferred
541,Val de Vie 1,VDV I: Phase 1,Single residential,18.98205023,-33.82811186,Transferred
542,Val de Vie 1,VDV I: Phase 1,Single residential,18.9818325,-33.82797017,Transferred
543,Val de Vie 1,VDV I: Phase 1,Single residential,18.98155548,-33.82782096,Transferred
544,Val de Vie 1,VDV I: Phase 1,Single residential,18.98115714,-33.82753807,Transferred
549,Val de Vie 1,VDV I: Phase 1,Single residential,18.97640129,-33.80398261,Transferred
552,Val de Vie 1,VDV I: Phase 1,Single residential,18.97283156,-33.8178264,Transferred
553,Val de Vie 1,VDV I: Phase 1,Single residential,18.97297439,-33.81758653,Transferred
553,Val de Vie 1,VDV I: Phase 1,Single residential,18.97731545,-33.80425182,Transferred
554,Val de Vie 1,VDV I: Phase 1,Single residential,18.97314019,-33.81736587,Transferred
555,Val de Vie 1,VDV I: Phase 1,Single residential,18.97336016,-33.81717831,Transferred
555,Val de Vie 1,VDV I: Phase 1,Single residential,18.97681093,-33.80439051,Transferred
556,Val de Vie 1,VDV I: Phase 1,Single residential,18.97357871,-33.81698433,Transferred
557,Val de Vie 1,VDV I: Phase 1,Single residential,18.97383203,-33.81682365,Transferred
557,Val de Vie 1,VDV I: Phase 1,Single residential,18.976426,-33.80454535,Transferred
558,Val de Vie 1,VDV I: Phase 1,Single residential,18.97411478,-33.81670423,Transferred
558,Val de Vie 1,VDV I: Phase 1,Single residential,18.97668246,-33.80468829,Transferred
559,Val de Vie 1,VDV I: Phase 1,Single residential,18.97439929,-33.8165935,Transferred
560,Val de Vie 1,VDV I: Phase 1,Single residential,18.97467515,-33.81647994,Transferred
560,Val de Vie 1,VDV I: Phase 1,Single residential,18.97718883,-33.80460891,Transferred
561,Val de Vie 1,VDV I: Phase 1,Single residential,18.97491706,-33.81634019,Transferred
561,Val de Vie 1,VDV I: Phase 1,Single residential,18.97744223,-33.80455413,Transferred
1534,Val de Vie 2,VDV II: La Vue II,Single residential,18.97492122,-33.81369948,Transferred
562,Val de Vie 1,VDV I: Phase 1,Single residential,18.97512535,-33.81615759,Transferred
563,Val de Vie 1,VDV I: Phase 1,Single residential,18.97549516,-33.81656188,Transferred
564,Val de Vie 1,VDV I: Phase 1,Single residential,18.97528543,-33.81679016,Transferred
565,Val de Vie 1,VDV I: Phase 1,Single residential,18.97503223,-33.81694294,Transferred
1533,Val de Vie 2,VDV II: La Vue II,Single residential,18.97472595,-33.81401563,Transferred
566,Val de Vie 1,VDV I: Phase 1,Single residential,18.97475886,-33.81704944,Transferred
566,Val de Vie 1,VDV I: Phase 1,Single residential,18.97863595,-33.80399728,Transferred
1537,Val de Vie 2,VDV II: La Vue II,Single residential,18.97555532,-33.81345596,Transferred
567,Val de Vie 1,VDV I: Phase 1,Single residential,18.97447469,-33.81716069,Transferred
1509,Val de Vie 2,VDV II: La Vue II,Single residential,18.97361551,-33.81517803,Transferred
568,Val de Vie 1,VDV I: Phase 1,Single residential,18.97418871,-33.81727073,Transferred
569,Val de Vie 1,VDV I: Phase 1,Single residential,18.97395882,-33.81743499,Transferred
569,Val de Vie 1,VDV I: Phase 1,Single residential,18.97852168,-33.80337972,Transferred
573,Val de Vie 1,VDV I: Phase 1,Single residential,18.9769642,-33.80577771,Transferred
1473,Val de Vie 2,VDV II: La Vue II,Single residential,18.97273533,-33.8130282,Transferred
574,Val de Vie 1,VDV I: Phase 1,Single residential,18.9772285,-33.80573075,Transferred
575,Val de Vie 1,VDV I: Phase 1,Single residential,18.97554086,-33.81594032,Transferred
576,Val de Vie 1,VDV I: Phase 1,Single residential,18.97586899,-33.81583051,Transferred
576,Val de Vie 1,VDV I: Phase 1,Single residential,18.97775527,-33.80563086,Transferred
577,Val de Vie 1,VDV I: Phase 1,Single residential,18.97816564,-33.805552,Transferred
1483,Val de Vie 2,VDV II: La Vue II,Single residential,18.97430553,-33.813385,Transferred
578,Val de Vie 1,VDV I: Phase 1,Single residential,18.97651061,-33.81572461,Transferred
1497,Val de Vie 2,VDV II: La Vue II,Single residential,18.97269976,-33.81353407,Transferred
579,Val de Vie 1,VDV I: Phase 1,Single residential,18.97869022,-33.80568128,Transferred
1476,Val de Vie 2,VDV II: La Vue II,Single residential,18.97382135,-33.81330237,Transferred
581,Val de Vie 1,VDV I: Phase 1,Single residential,18.97897974,-33.80606567,Transferred
582,Val de Vie 1,VDV I: Phase 1,Single residential,18.97901989,-33.80642878,Transferred
582,Val de Vie 1,VDV I: Phase 1,Single residential,18.97795302,-33.81542389,Transferred
1512,Val de Vie 2,VDV II: La Vue II,Single residential,18.97426454,-33.81537033,Transferred
584,Val de Vie 1,VDV I: Phase 1,Single residential,18.97858298,-33.81529479,Transferred
585,Val de Vie 1,VDV I: Phase 1,Single residential,18.97869529,-33.8070787,Unreleased
586,Val de Vie 1,VDV I: Phase 1,Single residential,18.97841807,-33.80715851,Transferred
586,Val de Vie 1,VDV I: Phase 1,Single residential,18.97800561,-33.81589668,Transferred
587,Val de Vie 1,VDV I: Phase 1,Single residential,18.97817319,-33.80725353,Transferred
587,Val de Vie 1,VDV I: Phase 1,Single residential,18.97768306,-33.81597753,Transferred
1501,Val de Vie 2,VDV II: La Vue II,Single residential,18.9735628,-33.81413095,Transferred
603,Val de Vie 1,VDV I: Phase 1,Single residential,18.97004576,-33.81945743,Transferred
603,Val de Vie 1,VDV I: Phase 1,Single residential,18.97725355,-33.80614225,Transferred
1528,Val de Vie 2,VDV II: La Vue II,Single residential,18.97450035,-33.81454699,Transferred
604,Val de Vie 1,VDV I: Phase 1,Single residential,18.9703547,-33.81936134,Transferred
607,Val de Vie 1,VDV: Phase 1,Sectional Title Scheme (separate list of units,18.97096488,-33.8187122,Transferred
608,Val de Vie 1,VDV I: Phase 1,Commercial,18.96803649,-33.80507963,Transferred
608,Val de Vie 1,VDV I: Phase 1,Commercial,18.97120085,-33.81851493,Transferred
615,Val de Vie 1,VDV I: HOA I,HOA property,18.97437603,-33.82179916,Transferred
1508,Val de Vie 2,VDV II: La Vue II,Single residential,18.97351077,-33.81499001,Transferred
629,Val de Vie 1,VDV I: Phase 1,Single residential,18.97420822,-33.80002284,Transferred
630,Val de Vie 1,VDV I: Phase 1,Single residential,18.97391623,-33.80012546,Transferred
631,Val de Vie 1,VDV I: Phase 1,Single residential,18.97365131,-33.80023355,Transferred
632,Val de Vie 1,VDV I: Phase 1,Single residential,18.97342023,-33.80034784,Transferred
1531,Val de Vie 2,VDV II: La Vue II,Single residential,18.9741902,-33.81394733,Transferred
633,Val de Vie 1,VDV I: Phase 1,Single residential,18.9732639,-33.80070656,Transferred
634,Val de Vie 1,VDV I: Phase 1,Single residential,18.97335342,-33.80089761,Transferred
635,Val de Vie 1,VDV I: Phase 1,Single residential,18.97352592,-33.80106613,Transferred
636,Val de Vie 1,VDV I: Phase 1,Single residential,18.97366902,-33.80125858,Transferred
1522,Val de Vie 2,VDV II: La Vue II,Single residential,18.97485353,-33.81546797,Transferred
637,Val de Vie 1,VDV I: Phase 1,Single residential,18.97379545,-33.80144671,Transferred
1503,Val de Vie 2,VDV II: La Vue II,Single residential,18.97377457,-33.81447995,Transferred
638,Val de Vie 1,VDV I: Phase 1,Single residential,18.97392856,-33.80163786,Transferred
648,Val de Vie 1,VDV I: Phase 1,Sectional Title Scheme (separate list of units,18.98264559,-33.8286169,Transferred
1492,Val de Vie 2,VDV II: La Vue II,Single residential,18.97333043,-33.81464487,Transferred
649,Val de Vie 1,VDV I: Phase 1,Sectional Title Scheme (separate list of units,18.98251955,-33.82840054,Transferred
1532,Val de Vie 2,VDV II: La Vue II,Single residential,18.97455779,-33.81383306,Transferred
656,Val de Vie 1,VDV I: The Vines,Single residential,18.98395674,-33.82870616,Transferred
656,Val de Vie 1,VDV I: The Vines,Single residential,18.97529854,-33.79409326,Transferred
657,Val de Vie 1,VDV I: The Vines,Single residential,18.98414127,-33.82810433,Transferred
658,Val de Vie 1,VDV I: The Vines,Single residential,18.97526761,-33.79379811,Transferred
659,Val de Vie 1,VDV I: The Vines,Single residential,18.97526621,-33.79360752,Transferred
1538,Val de Vie 2,VDV II: La Vue II,Single residential,18.97567365,-33.81374993,Transferred
660,Val de Vie 1,VDV I: The Vines,Single residential,18.98611984,-33.82710188,Transferred
1320,Val de Vie 2,VDV II: La Vue,Single residential,18.9721276,-33.81427817,Transferred
661,Val de Vie 1,VDV I: The Vines,Single residential,18.98691458,-33.82723608,Transferred
661,Val de Vie 1,VDV I: The Vines,Single residential,18.97558057,-33.79368331,Transferred
662,Val de Vie 1,VDV I: The Vines,Single residential,18.9756179,-33.79388286,Transferred
663,Val de Vie 1,VDV I: The Vines,Single residential,18.97567443,-33.79402157,Transferred
1323,Val de Vie 2,VDV II: La Vue,Single residential,18.97248669,-33.81492323,Transferred
664,Val de Vie 1,VDV I: The Vines,Single residential,18.97576408,-33.79417019,Transferred
1330,Val de Vie 2,VDV II: La Vue,Single residential,18.97178485,-33.81469543,Transferred
665,Val de Vie 1,VDV I: The Vines,Single residential,18.97578398,-33.79431363,Transferred
666,Val de Vie 1,VDV I: The Vines,Single residential,18.9757677,-33.79446874,Transferred
667,Val de Vie 1,VDV I: The Vines,Single residential,18.97593438,-33.7944471,Transferred
1486,Val de Vie 2,VDV II: La Vue II,Single residential,18.9723527,-33.81387318,Transferred
668,Val de Vie 1,VDV I: The Vines,Single residential,18.98721228,-33.82663636,Transferred
668,Val de Vie 1,VDV I: The Vines,Single residential,18.97602073,-33.79464394,Transferred
1523,Val de Vie 2,VDV II: La Vue II,Single residential,18.97495924,-33.81526989,Transferred
669,Val de Vie 1,VDV I: The Vines,Single residential,18.97587655,-33.79469773,Transferred
1493,Val de Vie 2,VDV II: La Vue II,Single residential,18.97322796,-33.81446092,Transferred
670,Val de Vie 1,VDV I: The Vines,Single residential,18.98747366,-33.82700195,Transferred
1496,Val de Vie 2,VDV II: La Vue II,Single residential,18.97282058,-33.81375095,Transferred
671,Val de Vie 1,VDV I: The Vines,Single residential,18.97554492,-33.79479387,Transferred
1526,Val de Vie 2,VDV II: La Vue II,Single residential,18.97492069,-33.81468989,Transferred
672,Val de Vie 1,VDV I: The Vines,Single residential,18.9755039,-33.7946663,Transferred
673,Val de Vie 1,VDV I: The Vines,Single residential,18.98850762,-33.82645741,Transferred
673,Val de Vie 1,VDV I: The Vines,Single residential,18.97546975,-33.79454792,Transferred
675,Val de Vie 1,VDV I: The Vines,Single residential,18.9884716,-33.82609684,Transferred
675,Val de Vie 1,VDV I: The Vines,Single residential,18.97536039,-33.79431459,Transferred
1529,Val de Vie 2,VDV II: La Vue II,Single residential,18.97438068,-33.81430641,Transferred
706,Val de Vie 1,VDV I: Phase 1,Single residential,18.9768386,-33.80249611,Transferred
1539,Val de Vie 2,VDV II: La Vue II,Single residential,18.97578295,-33.81394612,Transferred
708,Val de Vie 1,VDV I: Phase 1,Single residential,18.97843199,-33.8030752,Transferred
1514,Val de Vie 2,VDV II: La Vue II,Single residential,18.97406961,-33.81498829,Transferred
1325,Val de Vie 2,VDV II: La Vue,Single residential,18.97170667,-33.8152075,Transferred
760,Val de Vie 1,VDV I: Phase 1,Sectional Title Scheme (separate list of units,18.97555902,-33.80843313,Transferred
760,Val de Vie 1,VDV I: Phase 1,Sectional Title Scheme (separate list of units,18.98766427,-33.82876674,Transferred
761,Val de Vie 1,VDV I: Phase 1,Single residential,18.98740714,-33.82889305,Transferred
761,Val de Vie 1,VDV I: Phase 1,Single residential,18.97664966,-33.80145908,Transferred
765,Val de Vie 1,VDV I: Phase 1,Commercial,18.98540508,-33.82972417,Transferred
1318,Val de Vie 2,VDV II: La Vue,Single residential,18.97188813,-33.81384794,Transferred
767,Val de Vie 1,VDV I: Phase 1,Commercial,18.98435761,-33.83022599,Transferred
769,Val de Vie 1,VDV I: Phase 1,Single residential,18.9834504,-33.82953444,Transferred
770,Val de Vie 1,VDV I: Phase 1,Single residential,18.9836712,-33.82943198,Transferred
771,Val de Vie 1,VDV I: Phase 1,Single residential,18.98389169,-33.82932759,Transferred
771,Val de Vie 1,VDV I: Phase 1,Single residential,18.97768345,-33.80744355,Transferred
772,Val de Vie 1,VDV I: Phase 1,Single residential,18.98445658,-33.82930687,Transferred
1212,Val de Vie 2,VDV II: La Vue,Single residential,18.97252683,-33.81674805,Transferred
799,Val de Vie 1,VDV I: The Vines II,Single residential,18.97334612,-33.79871139,Transferred
800,Val de Vie 1,VDV I: The Vines II,Single residential,18.97356621,-33.79866593,Transferred
801,Val de Vie 1,VDV I: The Vines II,Single residential,18.97372477,-33.79881198,Transferred
802,Val de Vie 1,VDV I: The Vines II,Single residential,18.9735905,-33.79891868,Transferred
803,Val de Vie 1,VDV I: The Vines II,Single residential,18.97342328,-33.79900875,Transferred
804,Val de Vie 1,VDV I: The Vines II,Single residential,18.97325012,-33.79909562,Transferred
805,Val de Vie 1,VDV I: The Vines II,Single residential,18.97306954,-33.79918058,Transferred
806,Val de Vie 1,VDV I: The Vines II,Single residential,18.97303634,-33.79888647,Transferred
807,Val de Vie 1,VDV I: The Vines II,Single residential,18.97302958,-33.79869901,Transferred
1211,Val de Vie 2,VDV II: La Vue,Single residential,18.97284841,-33.81661067,Transferred
808,Val de Vie 1,VDV I: The Vines II,Single residential,18.9728555,-33.79869046,Transferred
809,Val de Vie 1,VDV I: The Vines II,Single residential,18.97269427,-33.79863669,Transferred
810,Val de Vie 1,VDV I: The Vines II,Single residential,18.97252363,-33.7986605,Transferred
811,Val de Vie 1,VDV I: The Vines II,Single residential,18.97236224,-33.79868822,Transferred
812,Val de Vie 1,VDV I: The Vines II,Single residential,18.97210464,-33.79870238,Transferred
813,Val de Vie 1,VDV I: The Vines II,Single residential,18.97203998,-33.79855864,Transferred
1507,Val de Vie 2,VDV II: La Vue II,Single residential,18.97339065,-33.81574146,Transferred
814,Val de Vie 1,VDV I: The Vines II,Single residential,18.97198639,-33.79839683,Transferred
815,Val de Vie 1,VDV I: The Vines II,Single residential,18.97197916,-33.79821475,Transferred
816,Val de Vie 1,VDV I: The Vines II,Single residential,18.97201106,-33.79804453,Transferred
817,Val de Vie 1,VDV I: The Vines II,Single residential,18.97204063,-33.79787454,Transferred
818,Val de Vie 1,VDV I: The Vines II,Single residential,18.97185864,-33.79672905,Transferred
819,Val de Vie 1,VDV I: The Vines II,Single residential,18.97207334,-33.79669298,Transferred
820,Val de Vie 1,VDV I: The Vines II,Single residential,18.97211732,-33.79695731,Transferred
821,Val de Vie 1,VDV I: The Vines II,Single residential,18.97207277,-33.79713715,Transferred
822,Val de Vie 1,VDV I: The Vines II,Single residential,18.97208362,-33.79728607,Transferred
823,Val de Vie 1,VDV I: The Vines II,Single residential,18.97209359,-33.79743581,Transferred
824,Val de Vie 1,VDV I: The Vines II,Single residential,18.97233491,-33.79835278,Transferred
825,Val de Vie 1,VDV I: The Vines II,Single residential,18.97249852,-33.79832991,Transferred
826,Val de Vie 1,VDV I: The Vines II,Single residential,18.97265985,-33.79830925,Transferred
827,Val de Vie 1,VDV I: The Vines II,Single residential,18.97282643,-33.79831977,Transferred
828,Val de Vie 1,VDV I: The Vines II,Single residential,18.97304494,-33.79838031,Transferred
1338,Val de Vie 2,VDV II: La Vue,Single residential,18.97183492,-33.81620025,Transferred
829,Val de Vie 1,VDV I: The Vines II,Single residential,18.973221,-33.79838284,Transferred
830,Val de Vie 1,VDV I: The Vines II,Single residential,18.97339744,-33.79839043,Transferred
831,Val de Vie 1,VDV I: The Vines II,Single residential,18.97356943,-33.79836741,Transferred
832,Val de Vie 1,VDV I: The Vines II,Single residential,18.97355382,-33.79816106,Transferred
833,Val de Vie 1,VDV I: The Vines II,Single residential,18.97338128,-33.79817902,Transferred
834,Val de Vie 1,VDV I: The Vines II,Single residential,18.97314735,-33.79818952,Transferred
835,Val de Vie 1,VDV I: The Vines II,Single residential,18.97312288,-33.79805077,Transferred
1520,Val de Vie 2,VDV II: La Vue II,Single residential,18.97449441,-33.81585326,Transferred
836,Val de Vie 1,VDV I: The Vines II,Single residential,18.97311128,-33.79789644,Transferred
837,Val de Vie 1,VDV I: The Vines II,Single residential,18.97308955,-33.79774384,Transferred
838,Val de Vie 1,VDV I: The Vines II,Single residential,18.97306782,-33.79759125,Transferred
1331,Val de Vie 2,VDV II: La Vue,Single residential,18.97169095,-33.81581533,Transferred
839,Val de Vie 1,VDV I: The Vines II,Single residential,18.9730353,-33.79743968,Transferred
840,Val de Vie 1,VDV I: The Vines II,Single residential,18.9730157,-33.79728794,Transferred
841,Val de Vie 1,VDV I: The Vines II,Single residential,18.97298357,-33.79706619,Transferred
1214,Val de Vie 2,VDV II: La Vue,Single residential,18.97177724,-33.81734591,Transferred
842,Val de Vie 1,VDV I: The Vines II,Single residential,18.97296759,-33.79688688,Transferred
843,Val de Vie 1,VDV I: The Vines II,Single residential,18.97293469,-33.79670749,Transferred
844,Val de Vie 1,VDV I: The Vines II,Single residential,18.97263323,-33.79669469,Transferred
1517,Val de Vie 2,VDV II: La Vue II,Single residential,18.97381485,-33.81611274,Transferred
845,Val de Vie 1,VDV I: The Vines II,Single residential,18.97270252,-33.7964288,Transferred
846,Val de Vie 1,VDV I: The Vines II,Single residential,18.97293802,-33.79638433,Transferred
847,Val de Vie 1,VDV I: The Vines II,Single residential,18.97314419,-33.79636562,Transferred
848,Val de Vie 1,VDV I: The Vines II,Single residential,18.97330932,-33.7963232,Transferred
